#abgabe.csv
#Jakob
#Plangger
#12418810
group,number,graphname,n_vertices,n_edges,duration,studentDfvsLen,studentDfvs,goodDfvsLen
h2,65312,cyc_1500-03.txt,1500,4476,1100,0,,0
h2,65313,cyc_1500-03.txt,1500,4476,1200,0,,0
h2,65314,cyc_1500-03.txt,1500,4476,700,0,,0
h2,65315,cyc_1500-03.txt,1500,4476,1000,0,,0
h2,65316,cyc_1500-03.txt,1500,4476,1200,0,,0
h2,65317,cyc_1500-03.txt,1500,4476,1300,0,,0
h2,65318,cyc_1500-03.txt,1500,4476,1200,0,,0
h2,65319,cyc_1500-03.txt,1500,4476,1400,0,,0
h2,65320,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65321,cyc_1500-03.txt,1500,4476,1600,0,,0
h2,65322,cyc_1500-03.txt,1500,4476,500,0,,0
h2,65323,cyc_1500-03.txt,1500,4476,600,0,,0
h2,65324,cyc_1500-03.txt,1500,4476,700,0,,0
h2,65325,cyc_1500-03.txt,1500,4476,1400,0,,0
h2,65326,cyc_1500-03.txt,1500,4476,1100,0,,0
h2,65327,cyc_1500-03.txt,1500,4476,1000,0,,0
h2,65328,cyc_1500-03.txt,1500,4476,1100,0,,0
h2,65329,cyc_1500-03.txt,1500,4476,1100,0,,0
h2,65330,cyc_1500-03.txt,1500,4476,1000,0,,0
h2,65331,cyc_1500-03.txt,1500,4476,1100,0,,0
h2,65332,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65333,cyc_1500-03.txt,1500,4476,1000,0,,0
h2,65334,cyc_1500-03.txt,1500,4476,700,0,,0
h2,65335,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65336,cyc_1500-03.txt,1500,4476,1200,0,,0
h2,65337,cyc_1500-03.txt,1500,4476,600,0,,0
h2,65338,cyc_1500-03.txt,1500,4476,500,0,,0
h2,65339,cyc_1500-03.txt,1500,4476,700,0,,0
h2,65340,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65341,cyc_1500-03.txt,1500,4476,700,0,,0
h2,65342,cyc_1500-03.txt,1500,4476,700,0,,0
h2,65343,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65344,cyc_1500-03.txt,1500,4476,1100,0,,0
h2,65345,cyc_1500-03.txt,1500,4476,700,0,,0
h2,65346,cyc_1500-03.txt,1500,4476,1000,0,,0
h2,65347,cyc_1500-03.txt,1500,4476,1300,0,,0
h2,65348,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65349,cyc_1500-03.txt,1500,4476,1300,0,,0
h2,65350,cyc_1500-03.txt,1500,4476,1200,0,,0
h2,65351,cyc_1500-03.txt,1500,4476,1000,0,,0
h2,65352,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65353,cyc_1500-03.txt,1500,4476,600,0,,0
h2,65354,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65355,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65356,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65357,cyc_1500-03.txt,1500,4476,1000,0,,0
h2,65358,cyc_1500-03.txt,1500,4476,1100,0,,0
h2,65359,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65360,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65361,cyc_1500-03.txt,1500,4476,700,0,,0
h2,65362,cyc_1500-03.txt,1500,4476,700,0,,0
h2,65363,cyc_1500-03.txt,1500,4476,1000,0,,0
h2,65364,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65365,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65366,cyc_1500-03.txt,1500,4476,700,0,,0
h2,65367,cyc_1500-03.txt,1500,4476,1500,0,,0
h2,65368,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65369,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65370,cyc_1500-03.txt,1500,4476,1000,0,,0
h2,65371,cyc_1500-03.txt,1500,4476,700,0,,0
h2,65372,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65373,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65374,cyc_1500-03.txt,1500,4476,1300,0,,0
h2,65375,cyc_1500-03.txt,1500,4476,700,0,,0
h2,65376,cyc_1500-03.txt,1500,4476,1000,0,,0
h2,65377,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65378,cyc_1500-03.txt,1500,4476,700,0,,0
h2,65379,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65380,cyc_1500-03.txt,1500,4476,1100,0,,0
h2,65381,cyc_1500-03.txt,1500,4476,1100,0,,0
h2,65382,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65383,cyc_1500-03.txt,1500,4476,1100,0,,0
h2,65384,cyc_1500-03.txt,1500,4476,4200,0,,0
h2,65385,cyc_1500-03.txt,1500,4476,1600,0,,0
h2,65386,cyc_1500-03.txt,1500,4476,1100,0,,0
h2,65387,cyc_1500-03.txt,1500,4476,1800,0,,0
h2,65388,cyc_1500-03.txt,1500,4476,1500,0,,0
h2,65389,cyc_1500-03.txt,1500,4476,1000,0,,0
h2,65390,cyc_1500-03.txt,1500,4476,1000,0,,0
h2,65391,cyc_1500-03.txt,1500,4476,1300,0,,0
h2,65392,cyc_1500-03.txt,1500,4476,1100,0,,0
h2,65393,cyc_1500-03.txt,1500,4476,1200,0,,0
h2,65394,cyc_1500-03.txt,1500,4476,1100,0,,0
h2,65395,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65396,cyc_1500-03.txt,1500,4476,1400,0,,0
h2,65397,cyc_1500-03.txt,1500,4476,1300,0,,0
h2,65398,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65399,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65400,cyc_1500-03.txt,1500,4476,1200,0,,0
h2,65401,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65402,cyc_1500-03.txt,1500,4476,1200,0,,0
h2,65403,cyc_1500-03.txt,1500,4476,1700,0,,0
h2,65404,cyc_1500-03.txt,1500,4476,1100,0,,0
h2,65405,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65406,cyc_1500-03.txt,1500,4476,1900,0,,0
h2,65407,cyc_1500-03.txt,1500,4476,1300,0,,0
h2,65408,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65409,cyc_1500-03.txt,1500,4476,1300,0,,0
h2,65410,cyc_1500-03.txt,1500,4476,1300,0,,0
h2,65411,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65412,cyc_1500-03.txt,1500,4476,700,0,,0
h2,65413,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65414,cyc_1500-03.txt,1500,4476,1000,0,,0
h2,65415,cyc_1500-03.txt,1500,4476,1900,0,,0
h2,65416,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65417,cyc_1500-03.txt,1500,4476,1500,0,,0
h2,65418,cyc_1500-03.txt,1500,4476,1000,0,,0
h2,65419,cyc_1500-03.txt,1500,4476,1400,0,,0
h2,65420,cyc_1500-03.txt,1500,4476,1000,0,,0
h2,65421,cyc_1500-03.txt,1500,4476,1200,0,,0
h2,65422,cyc_1500-03.txt,1500,4476,1000,0,,0
h2,65423,cyc_1500-03.txt,1500,4476,1400,0,,0
h2,65424,cyc_1500-03.txt,1500,4476,1100,0,,0
h2,65425,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65426,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65427,cyc_1500-03.txt,1500,4476,1300,0,,0
h2,65428,cyc_1500-03.txt,1500,4476,1400,0,,0
h2,65429,cyc_1500-03.txt,1500,4476,1600,0,,0
h2,65430,cyc_1500-03.txt,1500,4476,1300,0,,0
h2,65431,cyc_1500-03.txt,1500,4476,1300,0,,0
h2,65432,cyc_1500-03.txt,1500,4476,1100,0,,0
h2,65433,cyc_1500-03.txt,1500,4476,1100,0,,0
h2,65434,cyc_1500-03.txt,1500,4476,1100,0,,0
h2,65435,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65436,cyc_1500-03.txt,1500,4476,1400,0,,0
h2,65437,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65438,cyc_1500-03.txt,1500,4476,1400,0,,0
h2,65439,cyc_1500-03.txt,1500,4476,1300,0,,0
h2,65440,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65441,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65442,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65443,cyc_1500-03.txt,1500,4476,1000,0,,0
h2,65444,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65445,cyc_1500-03.txt,1500,4476,1200,0,,0
h2,65446,cyc_1500-03.txt,1500,4476,1000,0,,0
h2,65447,cyc_1500-03.txt,1500,4476,700,0,,0
h2,65448,cyc_1500-03.txt,1500,4476,1200,0,,0
h2,65449,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65450,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65451,cyc_1500-03.txt,1500,4476,700,0,,0
h2,65452,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65453,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65454,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65455,cyc_1500-03.txt,1500,4476,600,0,,0
h2,65456,cyc_1500-03.txt,1500,4476,1200,0,,0
h2,65457,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65458,cyc_1500-03.txt,1500,4476,500,0,,0
h2,65459,cyc_1500-03.txt,1500,4476,1000,0,,0
h2,65460,cyc_1500-03.txt,1500,4476,1100,0,,0
h2,65461,cyc_1500-03.txt,1500,4476,1300,0,,0
h2,65462,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65463,cyc_1500-03.txt,1500,4476,1400,0,,0
h2,65464,cyc_1500-03.txt,1500,4476,1300,0,,0
h2,65465,cyc_1500-03.txt,1500,4476,1000,0,,0
h2,65466,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65467,cyc_1500-03.txt,1500,4476,1000,0,,0
h2,65468,cyc_1500-03.txt,1500,4476,1400,0,,0
h2,65469,cyc_1500-03.txt,1500,4476,600,0,,0
h2,65470,cyc_1500-03.txt,1500,4476,1300,0,,0
h2,65471,cyc_1500-03.txt,1500,4476,1000,0,,0
h2,65472,cyc_1500-03.txt,1500,4476,1200,0,,0
h2,65473,cyc_1500-03.txt,1500,4476,700,0,,0
h2,65474,cyc_1500-03.txt,1500,4476,1100,0,,0
h2,65475,cyc_1500-03.txt,1500,4476,1000,0,,0
h2,65476,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65477,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65478,cyc_1500-03.txt,1500,4476,1000,0,,0
h2,65479,cyc_1500-03.txt,1500,4476,700,0,,0
h2,65480,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65481,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65482,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65483,cyc_1500-03.txt,1500,4476,1000,0,,0
h2,65484,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65485,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65486,cyc_1500-03.txt,1500,4476,1200,0,,0
h2,65487,cyc_1500-03.txt,1500,4476,1000,0,,0
h2,65488,cyc_1500-03.txt,1500,4476,700,0,,0
h2,65489,cyc_1500-03.txt,1500,4476,1100,0,,0
h2,65490,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65491,cyc_1500-03.txt,1500,4476,700,0,,0
h2,65492,cyc_1500-03.txt,1500,4476,1500,0,,0
h2,65493,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65494,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65495,cyc_1500-03.txt,1500,4476,600,0,,0
h2,65496,cyc_1500-03.txt,1500,4476,1000,0,,0
h2,65497,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65498,cyc_1500-03.txt,1500,4476,1200,0,,0
h2,65499,cyc_1500-03.txt,1500,4476,700,0,,0
h2,65500,cyc_1500-03.txt,1500,4476,700,0,,0
h2,65501,cyc_1500-03.txt,1500,4476,1000,0,,0
h2,65502,cyc_1500-03.txt,1500,4476,6000,0,,0
h2,65503,cyc_1500-03.txt,1500,4476,1300,0,,0
h2,65504,cyc_1500-03.txt,1500,4476,1100,0,,0
h2,65505,cyc_1500-03.txt,1500,4476,1200,0,,0
h2,65506,cyc_1500-03.txt,1500,4476,1200,0,,0
h2,65507,cyc_1500-03.txt,1500,4476,1300,0,,0
h2,65508,cyc_1500-03.txt,1500,4476,1000,0,,0
h2,65509,cyc_1500-03.txt,1500,4476,1100,0,,0
h2,65510,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65511,cyc_1500-03.txt,1500,4476,1200,0,,0
h2,65512,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65513,cyc_1500-03.txt,1500,4476,1100,0,,0
h2,65514,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65515,cyc_1500-03.txt,1500,4476,1100,0,,0
h2,65516,cyc_1500-03.txt,1500,4476,1100,0,,0
h2,65517,cyc_1500-03.txt,1500,4476,1500,0,,0
h2,65518,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65519,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65520,cyc_1500-03.txt,1500,4476,1400,0,,0
h2,65521,cyc_1500-03.txt,1500,4476,1200,0,,0
h2,65522,cyc_1500-03.txt,1500,4476,600,0,,0
h2,65523,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65524,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65525,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65526,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65527,cyc_1500-03.txt,1500,4476,1600,0,,0
h2,65528,cyc_1500-03.txt,1500,4476,1000,0,,0
h2,65529,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65530,cyc_1500-03.txt,1500,4476,1000,0,,0
h2,65531,cyc_1500-03.txt,1500,4476,1100,0,,0
h2,65532,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65533,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65534,cyc_1500-03.txt,1500,4476,1000,0,,0
h2,65535,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65536,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65537,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65538,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65539,cyc_1500-03.txt,1500,4476,1000,0,,0
h2,65540,cyc_1500-03.txt,1500,4476,1000,0,,0
h2,65541,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65542,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65543,cyc_1500-03.txt,1500,4476,1000,0,,0
h2,65544,cyc_1500-03.txt,1500,4476,1100,0,,0
h2,65545,cyc_1500-03.txt,1500,4476,1300,0,,0
h2,65546,cyc_1500-03.txt,1500,4476,1000,0,,0
h2,65547,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65548,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65549,cyc_1500-03.txt,1500,4476,1100,0,,0
h2,65550,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65551,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65552,cyc_1500-03.txt,1500,4476,600,0,,0
h2,65553,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65554,cyc_1500-03.txt,1500,4476,600,0,,0
h2,65555,cyc_1500-03.txt,1500,4476,700,0,,0
h2,65556,cyc_1500-03.txt,1500,4476,600,0,,0
h2,65557,cyc_1500-03.txt,1500,4476,600,0,,0
h2,65558,cyc_1500-03.txt,1500,4476,700,0,,0
h2,65559,cyc_1500-03.txt,1500,4476,500,0,,0
h2,65560,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65561,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65562,cyc_1500-03.txt,1500,4476,600,0,,0
h2,65563,cyc_1500-03.txt,1500,4476,600,0,,0
h2,65564,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65565,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65566,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65567,cyc_1500-03.txt,1500,4476,700,0,,0
h2,65568,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65569,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65570,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65571,cyc_1500-03.txt,1500,4476,700,0,,0
h2,65572,cyc_1500-03.txt,1500,4476,1200,0,,0
h2,65573,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65574,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65575,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65576,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65577,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65578,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65579,cyc_1500-03.txt,1500,4476,1100,0,,0
h2,65580,cyc_1500-03.txt,1500,4476,1200,0,,0
h2,65581,cyc_1500-03.txt,1500,4476,1000,0,,0
h2,65582,cyc_1500-03.txt,1500,4476,500,0,,0
h2,65583,cyc_1500-03.txt,1500,4476,1100,0,,0
h2,65584,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65585,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65586,cyc_1500-03.txt,1500,4476,700,0,,0
h2,65587,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65588,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65589,cyc_1500-03.txt,1500,4476,700,0,,0
h2,65590,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65591,cyc_1500-03.txt,1500,4476,1100,0,,0
h2,65592,cyc_1500-03.txt,1500,4476,700,0,,0
h2,65593,cyc_1500-03.txt,1500,4476,1300,0,,0
h2,65594,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65595,cyc_1500-03.txt,1500,4476,1000,0,,0
h2,65596,cyc_1500-03.txt,1500,4476,700,0,,0
h2,65597,cyc_1500-03.txt,1500,4476,500,0,,0
h2,65598,cyc_1500-03.txt,1500,4476,1100,0,,0
h2,65599,cyc_1500-03.txt,1500,4476,700,0,,0
h2,65600,cyc_1500-03.txt,1500,4476,700,0,,0
h2,65601,cyc_1500-03.txt,1500,4476,600,0,,0
h2,65602,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65603,cyc_1500-03.txt,1500,4476,700,0,,0
h2,65604,cyc_1500-03.txt,1500,4476,1200,0,,0
h2,65605,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65606,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65607,cyc_1500-03.txt,1500,4476,700,0,,0
h2,65608,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65609,cyc_1500-03.txt,1500,4476,700,0,,0
h2,65610,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65611,cyc_1500-03.txt,1500,4476,1000,0,,0
h2,65612,cyc_1500-03.txt,1500,4476,700,0,,0
h2,65613,cyc_1500-03.txt,1500,4476,1000,0,,0
h2,65614,cyc_1500-03.txt,1500,4476,1400,0,,0
h2,65615,cyc_1500-03.txt,1500,4476,1000,0,,0
h2,65616,cyc_1500-03.txt,1500,4476,1000,0,,0
h2,65617,cyc_1500-03.txt,1500,4476,1300,0,,0
h2,65618,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65619,cyc_1500-03.txt,1500,4476,1200,0,,0
h2,65620,cyc_1500-03.txt,1500,4476,5200,0,,0
h2,65621,cyc_1500-03.txt,1500,4476,2200,0,,0
h2,65622,cyc_1500-03.txt,1500,4476,1500,0,,0
h2,65623,cyc_1500-03.txt,1500,4476,1400,0,,0
h2,65624,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65625,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65626,cyc_1500-03.txt,1500,4476,1100,0,,0
h2,65627,cyc_1500-03.txt,1500,4476,1700,0,,0
h2,65628,cyc_1500-03.txt,1500,4476,700,0,,0
h2,65629,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65630,cyc_1500-03.txt,1500,4476,1000,0,,0
h2,65631,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65632,cyc_1500-03.txt,1500,4476,1100,0,,0
h2,65633,cyc_1500-03.txt,1500,4476,1000,0,,0
h2,65634,cyc_1500-03.txt,1500,4476,1000,0,,0
h2,65635,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65636,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65637,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65638,cyc_1500-03.txt,1500,4476,700,0,,0
h2,65639,cyc_1500-03.txt,1500,4476,1300,0,,0
h2,65640,cyc_1500-03.txt,1500,4476,700,0,,0
h2,65641,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65642,cyc_1500-03.txt,1500,4476,700,0,,0
h2,65643,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65644,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65645,cyc_1500-03.txt,1500,4476,500,0,,0
h2,65646,cyc_1500-03.txt,1500,4476,1100,0,,0
h2,65647,cyc_1500-03.txt,1500,4476,1300,0,,0
h2,65648,cyc_1500-03.txt,1500,4476,1000,0,,0
h2,65649,cyc_1500-03.txt,1500,4476,1000,0,,0
h2,65650,cyc_1500-03.txt,1500,4476,1100,0,,0
h2,65651,cyc_1500-03.txt,1500,4476,1200,0,,0
h2,65652,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65653,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65654,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65655,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65656,cyc_1500-03.txt,1500,4476,600,0,,0
h2,65657,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65658,cyc_1500-03.txt,1500,4476,600,0,,0
h2,65659,cyc_1500-03.txt,1500,4476,1000,0,,0
h2,65660,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65661,cyc_1500-03.txt,1500,4476,1300,0,,0
h2,65662,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65663,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65664,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65665,cyc_1500-03.txt,1500,4476,700,0,,0
h2,65666,cyc_1500-03.txt,1500,4476,700,0,,0
h2,65667,cyc_1500-03.txt,1500,4476,600,0,,0
h2,65668,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65669,cyc_1500-03.txt,1500,4476,700,0,,0
h2,65670,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65671,cyc_1500-03.txt,1500,4476,700,0,,0
h2,65672,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65673,cyc_1500-03.txt,1500,4476,700,0,,0
h2,65674,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65675,cyc_1500-03.txt,1500,4476,1100,0,,0
h2,65676,cyc_1500-03.txt,1500,4476,700,0,,0
h2,65677,cyc_1500-03.txt,1500,4476,700,0,,0
h2,65678,cyc_1500-03.txt,1500,4476,600,0,,0
h2,65679,cyc_1500-03.txt,1500,4476,700,0,,0
h2,65680,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65681,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65682,cyc_1500-03.txt,1500,4476,700,0,,0
h2,65683,cyc_1500-03.txt,1500,4476,700,0,,0
h2,65684,cyc_1500-03.txt,1500,4476,400,0,,0
h2,65685,cyc_1500-03.txt,1500,4476,600,0,,0
h2,65686,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65687,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65688,cyc_1500-03.txt,1500,4476,700,0,,0
h2,65689,cyc_1500-03.txt,1500,4476,500,0,,0
h2,65690,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65691,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65692,cyc_1500-03.txt,1500,4476,1200,0,,0
h2,65693,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65694,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65695,cyc_1500-03.txt,1500,4476,700,0,,0
h2,65696,cyc_1500-03.txt,1500,4476,600,0,,0
h2,65697,cyc_1500-03.txt,1500,4476,600,0,,0
h2,65698,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65699,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65700,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65701,cyc_1500-03.txt,1500,4476,600,0,,0
h2,65702,cyc_1500-03.txt,1500,4476,600,0,,0
h2,65703,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65704,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65705,cyc_1500-03.txt,1500,4476,1000,0,,0
h2,65706,cyc_1500-03.txt,1500,4476,700,0,,0
h2,65707,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65708,cyc_1500-03.txt,1500,4476,600,0,,0
h2,65709,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65710,cyc_1500-03.txt,1500,4476,700,0,,0
h2,65711,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65712,cyc_1500-03.txt,1500,4476,1000,0,,0
h2,65713,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65714,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65715,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65716,cyc_1500-03.txt,1500,4476,1100,0,,0
h2,65717,cyc_1500-03.txt,1500,4476,1000,0,,0
h2,65718,cyc_1500-03.txt,1500,4476,700,0,,0
h2,65719,cyc_1500-03.txt,1500,4476,1100,0,,0
h2,65720,cyc_1500-03.txt,1500,4476,1400,0,,0
h2,65721,cyc_1500-03.txt,1500,4476,600,0,,0
h2,65722,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65723,cyc_1500-03.txt,1500,4476,1000,0,,0
h2,65724,cyc_1500-03.txt,1500,4476,700,0,,0
h2,65725,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65726,cyc_1500-03.txt,1500,4476,1000,0,,0
h2,65727,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65728,cyc_1500-03.txt,1500,4476,1200,0,,0
h2,65729,cyc_1500-03.txt,1500,4476,700,0,,0
h2,65730,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65731,cyc_1500-03.txt,1500,4476,600,0,,0
h2,65732,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65733,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65734,cyc_1500-03.txt,1500,4476,700,0,,0
h2,65735,cyc_1500-03.txt,1500,4476,700,0,,0
h2,65736,cyc_1500-03.txt,1500,4476,3300,0,,0
h2,65737,cyc_1500-03.txt,1500,4476,1700,0,,0
h2,65738,cyc_1500-03.txt,1500,4476,1700,0,,0
h2,65739,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65740,cyc_1500-03.txt,1500,4476,1200,0,,0
h2,65741,cyc_1500-03.txt,1500,4476,1200,0,,0
h2,65742,cyc_1500-03.txt,1500,4476,1000,0,,0
h2,65743,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65744,cyc_1500-03.txt,1500,4476,1100,0,,0
h2,65745,cyc_1500-03.txt,1500,4476,1200,0,,0
h2,65746,cyc_1500-03.txt,1500,4476,700,0,,0
h2,65747,cyc_1500-03.txt,1500,4476,900,0,,0
h2,65748,cyc_1500-03.txt,1500,4476,1300,0,,0
h2,65749,cyc_1500-03.txt,1500,4476,800,0,,0
h2,65750,cyc_1500-03.txt,1500,4476,700,0,,0
h2,65751,cyc_1500-03.txt,1500,4476,700,0,,0
h2,65752,cyc_1500-03.txt,1500,4476,500,0,,0
h2,65753,cyc_1500-03.txt,1500,4476,700,0,,0
h2,65754,cyc_1500-03.txt,1500,4476,800,0,,0
